00:00.338  blend            | Read blend: "/home/runner/work/critical-shift/critical-shift/sections/mine/blender/gullet/Gullet_MaterialReview.blend"
SOURCE_INVENTORY {"name": "PBR_late_day_sun", "type": "LIGHT", "position": [0.0, 0.0, 0.0], "parent": null, "meta": {}, "energy": 0.8500000238418579, "colour": [1.0, 0.8700000047683716, 0.7099999785423279]}
SOURCE_INVENTORY {"name": "PBR_portal_stone_bounce", "type": "LIGHT", "position": [-3.799999952316284, -3.799999952316284, 3.0], "parent": null, "meta": {}, "energy": 160.0, "colour": [1.0, 0.8500000238418579, 0.6399999856948853]}
SOURCE_INVENTORY {"name": "CSM_Leaf_outer_skin", "type": "MESH", "position": [-4.429999828338623, -0.7910000085830688, 2.369999885559082], "parent": "CSM_Blast_leaf_L", "meta": {"csm_meta": "{\"component\":\"blast_leaf\",\"gate_side\":-1,\"closed_x\":-1.45,\"travel\":-2.98}", "csm_component": "blast_leaf", "csm_gate_side": -1, "csm_closed_x": -1.45, "csm_travel": -2.98, "csm_id": "CSM_Leaf_outer_skin"}, "bounds": [[-5.779999732971191, -0.8184999823570251, 0.31999993324279785], [-3.0799999237060547, -0.7635000348091125, 4.420000076293945]], "materials": ["GULLET_PBR_slate_blue_casing"]}
SOURCE_INVENTORY {"name": "CSM_Sign_back.007", "type": "MESH", "position": [0.0, 21.7160587310791, 0.6874578595161438], "parent": "CSM_Cart_inventory_plate.002", "meta": {"csm_meta": "{\"interaction\":\"push_cart\",\"component\":\"cart_root\",\"rated_mass_game_units\":100,\"rigidbody_pivot\":true}", "csm_interaction": "push_cart", "csm_component": "cart_root", "csm_rated_mass_game_units": 100, "csm_rigidbody_pivot": true, "csm_id": "CSM_Sign_back.007"}, "bounds": [[-0.2874999940395355, 21.702051162719727, 0.606683075428009], [0.2874999940395355, 21.730066299438477, 0.7682326436042786]], "materials": ["GULLET_PBR_dark_structural_steel"]}
SOURCE_INVENTORY {"name": "CSM_Sign_print.007", "type": "MESH", "position": [0.0, 21.702064514160156, 0.6878077983856201], "parent": "CSM_Cart_inventory_plate.002", "meta": {"csm_meta": "{\"interaction\":\"push_cart\",\"component\":\"cart_root\",\"rated_mass_game_units\":100,\"rigidbody_pivot\":true}", "csm_interaction": "push_cart", "csm_component": "cart_root", "csm_rated_mass_game_units": 100, "csm_rigidbody_pivot": true, "csm_id": "CSM_Sign_print.007"}, "bounds": [[-0.26499998569488525, 21.70061492919922, 0.6298258900642395], [0.26499998569488525, 21.703514099121094, 0.7457897067070007]], "materials": ["CSM_label_cart"]}
SOURCE_INVENTORY {"name": "CSM_Sign_fixing.025", "type": "MESH", "position": [-0.20999999344348907, 21.697614669799805, 0.6699132919311523], "parent": "CSM_Cart_inventory_plate.002", "meta": {"csm_meta": "{\"interaction\":\"push_cart\",\"component\":\"cart_root\",\"rated_mass_game_units\":100,\"rigidbody_pivot\":true}", "csm_interaction": "push_cart", "csm_component": "cart_root", "csm_rated_mass_game_units": 100, "csm_rigidbody_pivot": true, "csm_id": "CSM_Sign_fixing.025"}, "bounds": [[-0.2231999933719635, 21.66733741760254, 0.6584853529930115], [-0.19679999351501465, 21.697900772094727, 0.6820909976959229]], "materials": ["GULLET_PBR_bare_steel"]}
SOURCE_INVENTORY {"name": "CSM_Sign_fixing.026", "type": "MESH", "position": [-0.20999999344348907, 21.698514938354492, 0.705902099609375], "parent": "CSM_Cart_inventory_plate.002", "meta": {"csm_meta": "{\"interaction\":\"push_cart\",\"component\":\"cart_root\",\"rated_mass_game_units\":100,\"rigidbody_pivot\":true}", "csm_interaction": "push_cart", "csm_component": "cart_root", "csm_rated_mass_game_units": 100, "csm_rigidbody_pivot": true, "csm_id": "CSM_Sign_fixing.026"}, "bounds": [[-0.2231999933719635, 21.668237686157227, 0.6944741606712341], [-0.19679999351501465, 21.698801040649414, 0.7180798053741455]], "materials": ["GULLET_PBR_bare_steel"]}
SOURCE_INVENTORY {"name": "CSM_Sign_fixing.027", "type": "MESH", "position": [0.20999999344348907, 21.697614669799805, 0.6699132919311523], "parent": "CSM_Cart_inventory_plate.002", "meta": {"csm_meta": "{\"interaction\":\"push_cart\",\"component\":\"cart_root\",\"rated_mass_game_units\":100,\"rigidbody_pivot\":true}", "csm_interaction": "push_cart", "csm_component": "cart_root", "csm_rated_mass_game_units": 100, "csm_rigidbody_pivot": true, "csm_id": "CSM_Sign_fixing.027"}, "bounds": [[0.19679999351501465, 21.66733741760254, 0.6584853529930115], [0.2231999933719635, 21.697900772094727, 0.6820909976959229]], "materials": ["GULLET_PBR_bare_steel"]}
SOURCE_INVENTORY {"name": "CSM_Sign_fixing.028", "type": "MESH", "position": [0.20999999344348907, 21.698514938354492, 0.705902099609375], "parent": "CSM_Cart_inventory_plate.002", "meta": {"csm_meta": "{\"interaction\":\"push_cart\",\"component\":\"cart_root\",\"rated_mass_game_units\":100,\"rigidbody_pivot\":true}", "csm_interaction": "push_cart", "csm_component": "cart_root", "csm_rated_mass_game_units": 100, "csm_rigidbody_pivot": true, "csm_id": "CSM_Sign_fixing.028"}, "bounds": [[0.19679999351501465, 21.668237686157227, 0.6944741606712341], [0.2231999933719635, 21.698801040649414, 0.7180798053741455]], "materials": ["GULLET_PBR_bare_steel"]}
SOURCE_INVENTORY {"name": "CSM_Cart_ore_chunk", "type": "MESH", "position": [0.4606401026248932, 23.147430419921875, 0.7356210947036743], "parent": "CSM_Loaded_haulage_cart", "meta": {"csm_meta": "{\"interaction\":\"push_cart\",\"component\":\"cart_root\",\"rated_mass_game_units\":100,\"rigidbody_pivot\":true,\"ore_chunk\":true,\"mining_batch\":\"demonstration_load\"}", "csm_interaction": "push_cart", "csm_component": "cart_root", "csm_rated_mass_game_units": 100, "csm_rigidbody_pivot": true, "csm_ore_chunk": true, "csm_mining_batch": "demonstration_load", "csm_id": "CSM_Cart_ore_chunk"}, "bounds": [[0.15728120505809784, 22.880901336669922, 0.4128534197807312], [0.7841618061065674, 23.431198120117188, 1.0786954164505005]], "materials": ["GULLET_PBR_ore_inclusions"]}
SOURCE_INVENTORY {"name": "CSM_Cart_ore_chunk.002", "type": "MESH", "position": [-0.3944830894470215, 23.243947982788086, 0.6040430665016174], "parent": "CSM_Loaded_haulage_cart", "meta": {"csm_meta": "{\"interaction\":\"push_cart\",\"component\":\"cart_root\",\"rated_mass_game_units\":100,\"rigidbody_pivot\":true,\"ore_chunk\":true,\"mining_batch\":\"demonstration_load\"}", "csm_interaction": "push_cart", "csm_component": "cart_root", "csm_rated_mass_game_units": 100, "csm_rigidbody_pivot": true, "csm_ore_chunk": true, "csm_mining_batch": "demonstration_load", "csm_id": "CSM_Cart_ore_chunk.002"}, "bounds": [[-0.6521103978157043, 22.962984085083008, 0.332275390625], [-0.1619606912136078, 23.4928035736084, 0.8618700504302979]], "materials": ["GULLET_PBR_damp_stone"]}
SOURCE_INVENTORY {"name": "CSM_Cart_ore_chunk.003", "type": "MESH", "position": [0.1020536944270134, 22.789337158203125, 0.7018791437149048], "parent": "CSM_Loaded_haulage_cart", "meta": {"csm_meta": "{\"interaction\":\"push_cart\",\"component\":\"cart_root\",\"rated_mass_game_units\":100,\"rigidbody_pivot\":true,\"ore_chunk\":true,\"mining_batch\":\"demonstration_load\"}", "csm_interaction": "push_cart", "csm_component": "cart_root", "csm_rated_mass_game_units": 100, "csm_rigidbody_pivot": true, "csm_ore_chunk": true, "csm_mining_batch": "demonstration_load", "csm_id": "CSM_Cart_ore_chunk.003"}, "bounds": [[-0.25716927647590637, 22.435504913330078, 0.3684418201446533], [0.48313015699386597, 23.140779495239258, 1.0394587516784668]], "materials": ["GULLET_PBR_damp_stone"]}
SOURCE_INVENTORY {"name": "CSM_Cart_ore_chunk.004", "type": "MESH", "position": [0.38701456785202026, 23.233850479125977, 0.5971322059631348], "parent": "CSM_Loaded_haulage_cart", "meta": {"csm_meta": "{\"interaction\":\"push_cart\",\"component\":\"cart_root\",\"rated_mass_game_units\":100,\"rigidbody_pivot\":true,\"ore_chunk\":true,\"mining_batch\":\"demonstration_load\"}", "csm_interaction": "push_cart", "csm_component": "cart_root", "csm_rated_mass_game_units": 100, "csm_rigidbody_pivot": true, "csm_ore_chunk": true, "csm_mining_batch": "demonstration_load", "csm_id": "CSM_Cart_ore_chunk.004"}, "bounds": [[0.06134767085313797, 22.88093376159668, 0.32110902667045593], [0.7040300965309143, 23.576316833496094, 0.8752630352973938]], "materials": ["GULLET_PBR_ore_inclusions"]}
SOURCE_INVENTORY {"name": "CSM_Cart_ore_chunk.005", "type": "MESH", "position": [-0.4018922448158264, 22.880184173583984, 0.6875600218772888], "parent": "CSM_Loaded_haulage_cart", "meta": {"csm_meta": "{\"interaction\":\"push_cart\",\"component\":\"cart_root\",\"rated_mass_game_units\":100,\"rigidbody_pivot\":true,\"ore_chunk\":true,\"mining_batch\":\"demonstration_load\"}", "csm_interaction": "push_cart", "csm_component": "cart_root", "csm_rated_mass_game_units": 100, "csm_rigidbody_pivot": true, "csm_ore_chunk": true, "csm_mining_batch": "demonstration_load", "csm_id": "CSM_Cart_ore_chunk.005"}, "bounds": [[-0.6508690118789673, 22.571542739868164, 0.5082342624664307], [-0.11051206290721893, 23.12575912475586, 0.8587560653686523]], "materials": ["GULLET_PBR_damp_stone"]}
SOURCE_INVENTORY {"name": "CSM_Cart_ore_chunk.006", "type": "MESH", "position": [-0.42180967330932617, 22.5026912689209, 0.7385682463645935], "parent": "CSM_Loaded_haulage_cart", "meta": {"csm_meta": "{\"interaction\":\"push_cart\",\"component\":\"cart_root\",\"rated_mass_game_units\":100,\"rigidbody_pivot\":true,\"ore_chunk\":true,\"mining_batch\":\"demonstration_load\"}", "csm_interaction": "push_cart", "csm_component": "cart_root", "csm_rated_mass_game_units": 100, "csm_rigidbody_pivot": true, "csm_ore_chunk": true, "csm_mining_batch": "demonstration_load", "csm_id": "CSM_Cart_ore_chunk.006"}, "bounds": [[-0.6926173567771912, 22.225221633911133, 0.4807382822036743], [-0.13898983597755432, 22.759490966796875, 0.9920536875724792]], "materials": ["GULLET_PBR_damp_stone"]}
SOURCE_INVENTORY {"name": "CSM_Cart_ore_chunk.007", "type": "MESH", "position": [-0.08961547166109085, 22.301834106445312, 0.7750488519668579], "parent": "CSM_Loaded_haulage_cart", "meta": {"csm_meta": "{\"interaction\":\"push_cart\",\"component\":\"cart_root\",\"rated_mass_game_units\":100,\"rigidbody_pivot\":true,\"ore_chunk\":true,\"mining_batch\":\"demonstration_load\"}", "csm_interaction": "push_cart", "csm_component": "cart_root", "csm_rated_mass_game_units": 100, "csm_rigidbody_pivot": true, "csm_ore_chunk": true, "csm_mining_batch": "demonstration_load", "csm_id": "CSM_Cart_ore_chunk.007"}, "bounds": [[-0.3836788535118103, 22.018693923950195, 0.45465755462646484], [0.20103728771209717, 22.589736938476562, 1.080629825592041]], "materials": ["GULLET_PBR_ore_inclusions"]}
SOURCE_INVENTORY {"name": "CSM_Cart_ore_chunk.008", "type": "MESH", "position": [0.36634624004364014, 22.957489013671875, 0.7615140080451965], "parent": "CSM_Loaded_haulage_cart", "meta": {"csm_meta": "{\"interaction\":\"push_cart\",\"component\":\"cart_root\",\"rated_mass_game_units\":100,\"rigidbody_pivot\":true,\"ore_chunk\":true,\"mining_batch\":\"demonstration_load\"}", "csm_interaction": "push_cart", "csm_component": "cart_root", "csm_rated_mass_game_units": 100, "csm_rigidbody_pivot": true, "csm_ore_chunk": true, "csm_mining_batch": "demonstration_load", "csm_id": "CSM_Cart_ore_chunk.008"}, "bounds": [[0.16039223968982697, 22.75983428955078, 0.6030544638633728], [0.6310402154922485, 23.12699317932129, 0.9129554629325867]], "materials": ["GULLET_PBR_damp_stone"]}
SOURCE_INVENTORY {"name": "CSM_Cart_ore_chunk.009", "type": "MESH", "position": [-0.38408342003822327, 22.738080978393555, 0.7315362691879272], "parent": "CSM_Loaded_haulage_cart", "meta": {"csm_meta": "{\"interaction\":\"push_cart\",\"component\":\"cart_root\",\"rated_mass_game_units\":100,\"rigidbody_pivot\":true,\"ore_chunk\":true,\"mining_batch\":\"demonstration_load\"}", "csm_interaction": "push_cart", "csm_component": "cart_root", "csm_rated_mass_game_units": 100, "csm_rigidbody_pivot": true, "csm_ore_chunk": true, "csm_mining_batch": "demonstration_load", "csm_id": "CSM_Cart_ore_chunk.009"}, "bounds": [[-0.6647288799285889, 22.463308334350586, 0.4945783019065857], [-0.12151104211807251, 22.985029220581055, 0.9511686563491821]], "materials": ["GULLET_PBR_damp_stone"]}
SOURCE_INVENTORY {"name": "CSM_Cart_ore_chunk.010", "type": "MESH", "position": [-0.3520396649837494, 23.361446380615234, 0.7644080519676208], "parent": "CSM_Loaded_haulage_cart", "meta": {"csm_meta": "{\"interaction\":\"push_cart\",\"component\":\"cart_root\",\"rated_mass_game_units\":100,\"rigidbody_pivot\":true,\"ore_chunk\":true,\"mining_batch\":\"demonstration_load\"}", "csm_interaction": "push_cart", "csm_component": "cart_root", "csm_rated_mass_game_units": 100, "csm_rigidbody_pivot": true, "csm_ore_chunk": true, "csm_mining_batch": "demonstration_load", "csm_id": "CSM_Cart_ore_chunk.010"}, "bounds": [[-0.6450027823448181, 23.121450424194336, 0.44386276602745056], [-0.031822770833969116, 23.578136444091797, 1.0807653665542603]], "materials": ["GULLET_PBR_ore_inclusions"]}
SOURCE_INVENTORY {"name": "CSM_Cart_ore_chunk.011", "type": "MESH", "position": [0.12179502844810486, 22.9128360748291, 0.7480088472366333], "parent": "CSM_Loaded_haulage_cart", "meta": {"csm_meta": "{\"interaction\":\"push_cart\",\"component\":\"cart_root\",\"rated_mass_game_units\":100,\"rigidbody_pivot\":true,\"ore_chunk\":true,\"mining_batch\":\"demonstration_load\"}", "csm_interaction": "push_cart", "csm_component": "cart_root", "csm_rated_mass_game_units": 100, "csm_rigidbody_pivot": true, "csm_ore_chunk": true, "csm_mining_batch": "demonstration_load", "csm_id": "CSM_Cart_ore_chunk.011"}, "bounds": [[-0.18598882853984833, 22.675569534301758, 0.4706358313560486], [0.38765352964401245, 23.155620574951172, 1.0142287015914917]], "materials": ["GULLET_PBR_damp_stone"]}
SOURCE_INVENTORY {"name": "CSM_Cart_ore_chunk.012", "type": "MESH", "position": [0.4889488220214844, 23.23333740234375, 0.759139358997345], "parent": "CSM_Loaded_haulage_cart", "meta": {"csm_meta": "{\"interaction\":\"push_cart\",\"component\":\"cart_root\",\"rated_mass_game_units\":100,\"rigidbody_pivot\":true,\"ore_chunk\":true,\"mining_batch\":\"demonstration_load\"}", "csm_interaction": "push_cart", "csm_component": "cart_root", "csm_rated_mass_game_units": 100, "csm_rigidbody_pivot": true, "csm_ore_chunk": true, "csm_mining_batch": "demonstration_load", "csm_id": "CSM_Cart_ore_chunk.012"}, "bounds": [[0.30077075958251953, 22.93851661682129, 0.4643636643886566], [0.6637904644012451, 23.540708541870117, 1.0488195419311523]], "materials": ["GULLET_PBR_damp_stone"]}
SOURCE_INVENTORY {"name": "CSM_Cart_ore_chunk.013", "type": "MESH", "position": [0.031446751207113266, 23.204504013061523, 0.7642632126808167], "parent": "CSM_Loaded_haulage_cart", "meta": {"csm_meta": "{\"interaction\":\"push_cart\",\"component\":\"cart_root\",\"rated_mass_game_units\":100,\"rigidbody_pivot\":true,\"ore_chunk\":true,\"mining_batch\":\"demonstration_load\"}", "csm_interaction": "push_cart", "csm_component": "cart_root", "csm_rated_mass_game_units": 100, "csm_rigidbody_pivot": true, "csm_ore_chunk": true, "csm_mining_batch": "demonstration_load", "csm_id": "CSM_Cart_ore_chunk.013"}, "bounds": [[-0.2941308617591858, 22.8940372467041, 0.49842414259910583], [0.36884626746177673, 23.516036987304688, 1.0277615785598755]], "materials": ["GULLET_PBR_ore_inclusions"]}
SOURCE_INVENTORY {"name": "CSM_Cart_ore_chunk.014", "type": "MESH", "position": [0.4420865774154663, 23.12416648864746, 0.624995768070221], "parent": "CSM_Loaded_haulage_cart", "meta": {"csm_meta": "{\"interaction\":\"push_cart\",\"component\":\"cart_root\",\"rated_mass_game_units\":100,\"rigidbody_pivot\":true,\"ore_chunk\":true,\"mining_batch\":\"demonstration_load\"}", "csm_interaction": "push_cart", "csm_component": "cart_root", "csm_rated_mass_game_units": 100, "csm_rigidbody_pivot": true, "csm_ore_chunk": true, "csm_mining_batch": "demonstration_load", "csm_id": "CSM_Cart_ore_chunk.014"}, "bounds": [[0.15505123138427734, 22.866121292114258, 0.3776492774486542], [0.7206034660339355, 23.393268585205078, 0.8658786416053772]], "materials": ["GULLET_PBR_damp_stone"]}
SOURCE_INVENTORY {"name": "CSM_Cart_ore_chunk.015", "type": "MESH", "position": [-0.5222880244255066, 22.606578826904297, 0.7682602405548096], "parent": "CSM_Loaded_haulage_cart", "meta": {"csm_meta": "{\"interaction\":\"push_cart\",\"component\":\"cart_root\",\"rated_mass_game_units\":100,\"rigidbody_pivot\":true,\"ore_chunk\":true,\"mining_batch\":\"demonstration_load\"}", "csm_interaction": "push_cart", "csm_component": "cart_root", "csm_rated_mass_game_units": 100, "csm_rigidbody_pivot": true, "csm_ore_chunk": true, "csm_mining_batch": "demonstration_load", "csm_id": "CSM_Cart_ore_chunk.015"}, "bounds": [[-0.8143232464790344, 22.320526123046875, 0.46246010065078735], [-0.23065431416034698, 22.88985824584961, 1.0687507390975952]], "materials": ["GULLET_PBR_damp_stone"]}
SOURCE_INVENTORY {"name": "CSM_Cart_ore_chunk.016", "type": "MESH", "position": [-0.4004952311515808, 22.565349578857422, 0.7356032729148865], "parent": "CSM_Loaded_haulage_cart", "meta": {"csm_meta": "{\"interaction\":\"push_cart\",\"component\":\"cart_root\",\"rated_mass_game_units\":100,\"rigidbody_pivot\":true,\"ore_chunk\":true,\"mining_batch\":\"demonstration_load\"}", "csm_interaction": "push_cart", "csm_component": "cart_root", "csm_rated_mass_game_units": 100, "csm_rigidbody_pivot": true, "csm_ore_chunk": true, "csm_mining_batch": "demonstration_load", "csm_id": "CSM_Cart_ore_chunk.016"}, "bounds": [[-0.6146891117095947, 22.287086486816406, 0.4733906090259552], [-0.15240363776683807, 22.840185165405273, 0.9999983310699463]], "materials": ["GULLET_PBR_ore_inclusions"]}
SOURCE_INVENTORY {"name": "CSM_Cart_ore_chunk.017", "type": "MESH", "position": [0.033312272280454636, 22.528411865234375, 0.6707156300544739], "parent": "CSM_Loaded_haulage_cart", "meta": {"csm_meta": "{\"interaction\":\"push_cart\",\"component\":\"cart_root\",\"rated_mass_game_units\":100,\"rigidbody_pivot\":true,\"ore_chunk\":true,\"mining_batch\":\"demonstration_load\"}", "csm_interaction": "push_cart", "csm_component": "cart_root", "csm_rated_mass_game_units": 100, "csm_rigidbody_pivot": true, "csm_ore_chunk": true, "csm_mining_batch": "demonstration_load", "csm_id": "CSM_Cart_ore_chunk.017"}, "bounds": [[-0.2232288122177124, 22.247312545776367, 0.4591749608516693], [0.27258580923080444, 22.769250869750977, 0.8832415342330933]], "materials": ["GULLET_PBR_damp_stone"]}
SOURCE_INVENTORY {"name": "CSM_Cart_ore_chunk.018", "type": "MESH", "position": [-0.3765920102596283, 22.759471893310547, 0.7007580995559692], "parent": "CSM_Loaded_haulage_cart", "meta": {"csm_meta": "{\"interaction\":\"push_cart\",\"component\":\"cart_root\",\"rated_mass_game_units\":100,\"rigidbody_pivot\":true,\"ore_chunk\":true,\"mining_batch\":\"demonstration_load\"}", "csm_interaction": "push_cart", "csm_component": "cart_root", "csm_rated_mass_game_units": 100, "csm_rigidbody_pivot": true, "csm_ore_chunk": true, "csm_mining_batch": "demonstration_load", "csm_id": "CSM_Cart_ore_chunk.018"}, "bounds": [[-0.6142807006835938, 22.546993255615234, 0.44498810172080994], [-0.15448762476444244, 22.96051025390625, 0.9460113048553467]], "materials": ["GULLET_PBR_damp_stone"]}
SOURCE_INVENTORY {"name": "CSM_Cart_ore_chunk.019", "type": "MESH", "position": [0.25535500049591064, 22.756919860839844, 0.698631227016449], "parent": "CSM_Loaded_haulage_cart", "meta": {"csm_meta": "{\"interaction\":\"push_cart\",\"component\":\"cart_root\",\"rated_mass_game_units\":100,\"rigidbody_pivot\":true,\"ore_chunk\":true,\"mining_batch\":\"demonstration_load\"}", "csm_interaction": "push_cart", "csm_component": "cart_root", "csm_rated_mass_game_units": 100, "csm_rigidbody_pivot": true, "csm_ore_chunk": true, "csm_mining_batch": "demonstration_load", "csm_id": "CSM_Cart_ore_chunk.019"}, "bounds": [[-0.017323710024356842, 22.46405792236328, 0.45912429690361023], [0.5264570713043213, 22.972965240478516, 0.9370983839035034]], "materials": ["GULLET_PBR_ore_inclusions"]}
SOURCE_INVENTORY {"name": "CSM_Cart_ore_chunk.020", "type": "MESH", "position": [-0.196708083152771, 22.21133041381836, 0.7915046811103821], "parent": "CSM_Loaded_haulage_cart", "meta": {"csm_meta": "{\"interaction\":\"push_cart\",\"component\":\"cart_root\",\"rated_mass_game_units\":100,\"rigidbody_pivot\":true,\"ore_chunk\":true,\"mining_batch\":\"demonstration_load\"}", "csm_interaction": "push_cart", "csm_component": "cart_root", "csm_rated_mass_game_units": 100, "csm_rigidbody_pivot": true, "csm_ore_chunk": true, "csm_mining_batch": "demonstration_load", "csm_id": "CSM_Cart_ore_chunk.020"}, "bounds": [[-0.46901535987854004, 21.92649269104004, 0.5677682757377625], [0.05796411633491516, 22.477479934692383, 1.0059325695037842]], "materials": ["GULLET_PBR_damp_stone"]}
SOURCE_INVENTORY {"name": "CSM_Cart_ore_chunk.021", "type": "MESH", "position": [-0.25701904296875, 22.951791763305664, 0.742708683013916], "parent": "CSM_Loaded_haulage_cart", "meta": {"csm_meta": "{\"interaction\":\"push_cart\",\"component\":\"cart_root\",\"rated_mass_game_units\":100,\"rigidbody_pivot\":true,\"ore_chunk\":true,\"mining_batch\":\"demonstration_load\"}", "csm_interaction": "push_cart", "csm_component": "cart_root", "csm_rated_mass_game_units": 100, "csm_rigidbody_pivot": true, "csm_ore_chunk": true, "csm_mining_batch": "demonstration_load", "csm_id": "CSM_Cart_ore_chunk.021"}, "bounds": [[-0.6109427213668823, 22.636131286621094, 0.45556196570396423], [0.049376778304576874, 23.24512481689453, 1.009239673614502]], "materials": ["GULLET_PBR_damp_stone"]}
SOURCE_INVENTORY {"name": "CSM_Cart_ore_chunk.022", "type": "MESH", "position": [-0.26703590154647827, 22.86119842529297, 0.6080504655838013], "parent": "CSM_Loaded_haulage_cart", "meta": {"csm_meta": "{\"interaction\":\"push_cart\",\"component\":\"cart_root\",\"rated_mass_game_units\":100,\"rigidbody_pivot\":true,\"ore_chunk\":true,\"mining_batch\":\"demonstration_load\"}", "csm_interaction": "push_cart", "csm_component": "cart_root", "csm_rated_mass_game_units": 100, "csm_rigidbody_pivot": true, "csm_ore_chunk": true, "csm_mining_batch": "demonstration_load", "csm_id": "CSM_Cart_ore_chunk.022"}, "bounds": [[-0.575993001461029, 22.576129913330078, 0.30488383769989014], [0.04499436542391777, 23.11349105834961, 0.8973591327667236]], "materials": ["GULLET_PBR_ore_inclusions"]}
SOURCE_INVENTORY {"name": "CSM_Cart_ore_chunk.023", "type": "MESH", "position": [-0.47829684615135193, 22.128828048706055, 0.7889207005500793], "parent": "CSM_Loaded_haulage_cart", "meta": {"csm_meta": "{\"interaction\":\"push_cart\",\"component\":\"cart_root\",\"rated_mass_game_units\":100,\"rigidbody_pivot\":true,\"ore_chunk\":true,\"mining_batch\":\"demonstration_load\"}", "csm_interaction": "push_cart", "csm_component": "cart_root", "csm_rated_mass_game_units": 100, "csm_rigidbody_pivot": true, "csm_ore_chunk": true, "csm_mining_batch": "demonstration_load", "csm_id": "CSM_Cart_ore_chunk.023"}, "bounds": [[-0.8343012928962708, 21.85669708251953, 0.43326202034950256], [-0.1258215606212616, 22.397686004638672, 1.1377772092819214]], "materials": ["GULLET_PBR_damp_stone"]}
SOURCE_INVENTORY {"name": "CSM_Cart_ore_chunk.024", "type": "MESH", "position": [-0.013719112612307072, 23.420757293701172, 0.6428371667861938], "parent": "CSM_Loaded_haulage_cart", "meta": {"csm_meta": "{\"interaction\":\"push_cart\",\"component\":\"cart_root\",\"rated_mass_game_units\":100,\"rigidbody_pivot\":true,\"ore_chunk\":true,\"mining_batch\":\"demonstration_load\"}", "csm_interaction": "push_cart", "csm_component": "cart_root", "csm_rated_mass_game_units": 100, "csm_rigidbody_pivot": true, "csm_ore_chunk": true, "csm_mining_batch": "demonstration_load", "csm_id": "CSM_Cart_ore_chunk.024"}, "bounds": [[-0.31749093532562256, 23.153404235839844, 0.36595404148101807], [0.28312399983406067, 23.66170310974121, 0.9186823964118958]], "materials": ["GULLET_PBR_damp_stone"]}
SOURCE_INVENTORY {"name": "CSM_Cart_ore_chunk.025", "type": "MESH", "position": [0.019306892529129982, 23.183752059936523, 0.6299502849578857], "parent": "CSM_Loaded_haulage_cart", "meta": {"csm_meta": "{\"interaction\":\"push_cart\",\"component\":\"cart_root\",\"rated_mass_game_units\":100,\"rigidbody_pivot\":true,\"ore_chunk\":true,\"mining_batch\":\"demonstration_load\"}", "csm_interaction": "push_cart", "csm_component": "cart_root", "csm_rated_mass_game_units": 100, "csm_rigidbody_pivot": true, "csm_ore_chunk": true, "csm_mining_batch": "demonstration_load", "csm_id": "CSM_Cart_ore_chunk.025"}, "bounds": [[-0.26679912209510803, 22.8496036529541, 0.3229358196258545], [0.29623571038246155, 23.462167739868164, 0.9285498857498169]], "materials": ["GULLET_PBR_ore_inclusions"]}
SOURCE_INVENTORY {"name": "CSM_Cart_ore_chunk.026", "type": "MESH", "position": [-0.19885767996311188, 23.19561195373535, 0.6832194924354553], "parent": "CSM_Loaded_haulage_cart", "meta": {"csm_meta": "{\"interaction\":\"push_cart\",\"component\":\"cart_root\",\"rated_mass_game_units\":100,\"rigidbody_pivot\":true,\"ore_chunk\":true,\"mining_batch\":\"demonstration_load\"}", "csm_interaction": "push_cart", "csm_component": "cart_root", "csm_rated_mass_game_units": 100, "csm_rigidbody_pivot": true, "csm_ore_chunk": true, "csm_mining_batch": "demonstration_load", "csm_id": "CSM_Cart_ore_chunk.026"}, "bounds": [[-0.49501174688339233, 22.86054039001465, 0.37039807438850403], [0.09226375818252563, 23.512401580810547, 0.9780617952346802]], "materials": ["GULLET_PBR_damp_stone"]}
SOURCE_INVENTORY {"name": "CSM_Cart_ore_chunk.027", "type": "MESH", "position": [0.187950998544693, 23.262283325195312, 0.6691141724586487], "parent": "CSM_Loaded_haulage_cart", "meta": {"csm_meta": "{\"interaction\":\"push_cart\",\"component\":\"cart_root\",\"rated_mass_game_units\":100,\"rigidbody_pivot\":true,\"ore_chunk\":true,\"mining_batch\":\"demonstration_load\"}", "csm_interaction": "push_cart", "csm_component": "cart_root", "csm_rated_mass_game_units": 100, "csm_rigidbody_pivot": true, "csm_ore_chunk": true, "csm_mining_batch": "demonstration_load", "csm_id": "CSM_Cart_ore_chunk.027"}, "bounds": [[-0.12630996108055115, 22.90471076965332, 0.3297158479690552], [0.48896971344947815, 23.595365524291992, 1.0031119585037231]], "materials": ["GULLET_PBR_damp_stone"]}
SOURCE_INVENTORY {"name": "CSM_Practical", "type": "LIGHT", "position": [0.0, -18.0, 3.490000009536743], "parent": null, "meta": {"csm_meta": "{}"}, "energy": 175.0, "colour": [0.7599999904632568, 0.8600000143051147, 1.0]}
SOURCE_INVENTORY {"name": "CSM_Practical.002", "type": "LIGHT", "position": [-3.5, -10.5, 4.860000133514404], "parent": null, "meta": {"csm_meta": "{}"}, "energy": 290.0, "colour": [1.0, 0.7900000214576721, 0.5400000214576721]}
SOURCE_INVENTORY {"name": "CSM_Practical.003", "type": "LIGHT", "position": [3.799999952316284, -10.5, 4.860000133514404], "parent": null, "meta": {"csm_meta": "{}"}, "energy": 230.0, "colour": [0.7599999904632568, 0.8600000143051147, 1.0]}
